lonxa,fecha,ingresos_real,ingresos_predicho,error_absoluto,error_pct,modelo,fecha_ejecucion
Vigo,2024-07-01,7285405.84,7159066.0,126339.83999999985,1.7341496517097235,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2024-08-01,6734501.53,7602547.5,868045.9699999997,12.88953556745275,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2024-09-01,6890562.42,7871119.5,980557.0800000001,14.230436069397076,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2024-10-01,6983682.78,7767464.0,783781.2199999997,11.223035820650487,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2024-11-01,7104429.72,7575899.0,471469.28000000026,6.636271996227169,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2024-12-01,8749141.98,7214585.0,1534556.9800000004,17.539513971860362,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-01-01,6362503.5,6836454.0,473950.5,7.4491196743546,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-02-01,6991923.71,6540068.5,451855.20999999996,6.462530610191683,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-03-01,7673089.69,6238178.5,1434911.1900000004,18.70056584728909,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-04-01,6267855.62,5967828.5,300027.1200000001,4.786758633090532,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-05-01,5840783.31,5818872.0,21911.30999999959,0.37514334699740115,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-06-01,5228866.61,6212540.5,983673.8899999997,18.812372993389474,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-07-01,7329682.29,6624801.5,704880.79,9.616798683916763,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-08-01,6256447.34,7087064.5,830617.1600000001,13.276179193414265,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-09-01,7218213.37,7489986.0,271772.6299999999,3.7650955446887804,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-10-01,8062211.52,7656699.0,405512.51999999955,5.02979261948215,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-11-01,6500983.94,7843921.5,1342937.5599999996,20.657450816591304,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Vigo,2025-12-01,8401779.81,7714588.0,687191.8100000005,8.179121871083652,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2024-09-01,5700659.01,4499483.5,1201175.5099999998,21.070818442094467,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2024-10-01,4551959.44,4614048.0,62088.55999999959,1.3639963364875587,LSTM_por_lonxa,2026-06-10 08:05:18.600465
